ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0051174	regulation of phosphorus metabolic process	136/1157	307/3188	0.00145895177787079	0.0312393120545442	0.0268546742612348	Agrn/Ptprz1/Akap5/Akap1/Gfra2/Flot1/Sema4d/Map3k5/Notch2/Myadm/Sorl1/Thy1/Sod1/Gnai2/Itgb1/Fn1/Cntn1/Insr/Ntrk2/Eno1/Ppia/Gnaq/Gna12/Mt3/Ctnnd1/Fyn/Htt/Map2k4/Ripk2/Tnks1bp1/Rap2b/Rap1a/Rac1/Gnas/Dynll1/Dlg3/Irs2/Nptn/Nrp1/Rgs14/Gfra1/Sirpa/Vldlr/Egfr/Epha4/Agap2/Grm5/Adora1/Ppp1r1b/Arhgef2/Adam9/Hspa4/Vcan/Dlg4/Ddx3x/Slc39a10/Rgma/Mapre3/Atp2b4/Rap2a/Dlg1/Tspan9/Gjc2/Camkk2/Map2k7/Rapgef2/Slc8a2/Dock7/Slco3a1/Ppp6r2/Cadm4/Cadm1/Sirt2/Hpx/Dnajc3/Tardbp/Spred1/Park7/Nrxn1/Prkar1a/Tsc1/Pin1/Sema7a/Srcin1/Plec/Uchl1/Ptges3/Coro1c/Dmtn/P2rx7/Plxnb2/Fkbp8/Tnk2/Ilk/Idh1/Anxa2/Hsp90ab1/Ptbp1/Ccn1/Edn1/Prkcd/Ccn2/Ifnar1/Mif/Thbs1/Plaur/Ldlr/Rps3/Pebp1/Ldb1/Vcp/Ect2/Dipk2a/Fzd7/Traf4/Fbn1/Fxr1/Mcm7/Nnt/Ager/Sqstm1/Cdkn2a/Eif4g1/Lonp1/Hnrnpu/Npnt/Ajuba/Hgs/Dnaja3/Raf1/Smyd3/Ranbp2/Pbk/Iqgap1/Cav2/Ror1	136
BP	GO:0009719	response to endogenous stimulus	164/1157	378/3188	0.00148212514612655	0.0315225140139265	0.0270981270093643	Safb/Atp2b1/Cacna2d1/Notch2/Npc1/Hap1/Rgs9/Fhl2/Sorl1/Gnai2/Itgb1/Camk2a/Itpr1/Calr/Insr/Ntrk2/Ctsd/Gnao1/Gna11/Gnaq/Gja1/Gria1/Mt3/Vcam1/Sstr2/Chrm4/Grin2a/Cd81/Fyn/Htt/Slc1a2/Anxa5/Cd38/Ripk2/Rpl23/Rap1a/Rac1/Gnas/Prkcb/Ext2/Irs2/Nptn/Nrp1/Cacna1a/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Igfbp5/Itgb8/Agap2/Sorbs2/Slc30a10/Grm5/Ddx17/Vwc2l/Ppp1r1b/Arhgef2/Adam9/Glg1/Git1/Lemd2/Rgma/Sort1/Atp1a3/Atp2b4/Ube2o/Cyfip1/Pip4k2b/Dlg1/Hadha/Prkaa2/Rgs8/Gpc3/Gnal/Rapgef2/Ly6g6e/Cadm4/Wasf1/Sirt2/Lrp1/Pde2a/Spred1/Actr3/Park7/P2ry12/Cntnap2/Nrxn1/Cyc1/Chmp5/Prkar1a/Tsc1/Lancl2/Uchl3/Pin1/Dbn1/Gpc1/Ptges3/Htra1/Dmtn/Twf2/Plcb1/Mecp2/Lrp2/Cad/Casp6/Fkbp8/Nlk/Atp2a2/Ilk/Ugcg/Idh1/Sp1/Col4a1/Col4a2/Anxa1/Dnmt1/Lmnb1/Ccn1/Edn1/Prkcd/Ccn2/Ahsg/Rbpj/Thbs1/Ldlr/Pkm/Rps6/Rps3/Srsf3/Shc1/Stxbp3/Klf4/Slc9a1/Gata6/Trim25/Fbn1/Ltbp3/Ager/Fstl1/Mars1/Myof/Rraga/Epb41l5/Flrt2/Lars1/Flna/Ndnf/Tns2/Eprs1/Lonp1/Hnrnpu/Npnt/Slc27a4/Fbxl15/Nono/Hgs/Raf1/Smyd3/Cacybp/Iqgap1/Cav2/Ehmt2	164
BP	GO:0008037	cell recognition	27/1157	46/3188	0.00151966365942091	0.0321054275780324	0.0275992249163601	Ptprz1/Efnb3/Tcp1/Ncam1/Cd81/Cnr1/Ephb3/Cct7/Cct5/Cct3/Nrp1/Sirpa/Epha4/Plxnd1/Adgrb1/Vdac2/Sema5a/Git1/Megf10/Robo2/Nrcam/Dlg1/Crtac1/Cadm1/Rtn4/Cntnap2/Casp6	27
BP	GO:0014014	negative regulation of gliogenesis	11/1157	14/3188	0.00153071014205684	0.0321246386766763	0.0276157396141032	Ptn/Notch1/Ctnnb1/Daam2/Sirt2/Gpr37l1/Lingo1/Mecp2/Ldlr/Idh2/Mbd1	11
BP	GO:0051336	regulation of hydrolase activity	107/1157	235/3188	0.00156292944788053	0.0325850225021933	0.0280115056171385	Agrn/Bin1/Sema4d/Map3k5/Rgs9/Sorl1/Thy1/Ctsl/Sod1/Gnai2/Itgb1/Gpx1/Camk2a/Ntrk2/Gapdh/Ctsd/Gnao1/Gnaq/Cst3/Gna12/Gna13/Rasgrf1/Camk2b/Grin1/Fyn/Htt/Fgd1/Ephb3/Ripk2/Abce1/Lpar1/Rap1a/Hspd1/Gnas/Plxna1/Plxna3/Rasgrf2/Rgs14/Grin2b/Epha4/Iqsec3/Plxnd1/Agap2/Ppp1r1b/Vcan/Ddx3x/Spock1/Prex1/Gpsm1/Slc39a10/Rgma/Sort1/Tiam2/Mtch2/Plxna4/Rab3gap1/Rgs8/Gpc3/Rapgef2/Ngef/Plxnb1/Dock7/Ppp6r2/Srgap2/Lrp1/Park7/Rtn4r/Tsc1/Pin1/Plxnc1/Coro1c/Rasal1/Rabgap1/Plxnb2/Anxa1/Ccn1/Rps6ka1/Rps6ka3/Plaa/Grn/Prkcd/Ccn2/Ahsg/Thbs1/Plaur/Rps3/Pebp1/Vcp/Ect2/Arap1/Klf4/Ager/Cstb/Cdkn2a/Sh3rf1/Gmip/Rcc2/Lars1/Asph/Npnt/Slc27a4/Ajuba/Dnaja3/Iqgap1/Myo9b/Rnf7/Cav2	107
BP	GO:1902074	response to salt	54/1157	107/3188	0.00159022857278129	0.0328391102520987	0.0282299305218088	Akap5/Mt1/Nefl/Gnai2/Itpr1/Ncam1/Nefh/Gna11/Gnaq/Chrm4/Grin1/Fyn/Htt/Slc1a2/Syt2/Cnr1/Anxa5/Prkcg/Tuba1a/Prkcb/Egfr/Kcnb1/Grm2/Sorbs2/Ppp1r1b/Adam9/Slc6a3/Dlg4/Ppp2r2a/Atp2b4/Adgrl3/Cpne4/Prkaa2/Rgs8/Ly6g6e/Itpka/P2ry12/Nrxn1/Plec/Add1/Dmtn/Cpne6/Plcb1/P2rx7/Rasal1/Mecp2/Lmnb1/Thbs1/Fus/Ect2/Sec31a/Asph/Iqgap1/Ehmt2	54
BP	GO:0034762	regulation of transmembrane transport	87/1157	186/3188	0.00160997570578329	0.0328391102520987	0.0282299305218088	Scn1a/Agrn/Scn2a/Akap5/Gsg1l/Cacna2d1/Bin1/Gsto1/Hap1/Rgs9/Nipsnap2/Cacng2/Thy1/Itgb1/Atp1b1/Atp1b2/Insr/Hk1/Gja1/Cers1/Rasgrf1/Grin2a/Grin1/Fyn/Htt/Slc1a2/Rph3a/Ppp3cb/Cox17/Fxyd7/Plp1/Rap1a/Kcna2/Ywhaq/Prkcb/Rasgrf2/Irs2/Atp1b3/Kcnab3/Cacna1a/Fhl1/Kcnb1/Kcnc2/Shisa6/Grm5/Scn2b/Slc30a1/Cacna1e/Dlg4/Kcnc3/Nlgn2/Camk2d/Kcnip4/Atp2b4/Scn4b/Dlg1/Gjc2/Ank2/Gpc3/Slc43a2/Ahi1/Kcnc4/Acsl6/Park7/Nrxn1/Shisa9/Fxyd6/Iscu/Mapk8ip2/Tesc/Glrx/Plcb1/P2rx7/Fxyd1/Hk2/Edn1/Prkcd/Thbs1/Gnb2/Stxbp3/Slc9a1/Pik3c2a/Ager/Asph/Flna/Oga/Clic1	87
BP	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	32/1157	57/3188	0.00161680004576355	0.0328391102520987	0.0282299305218088	Sema4d/Itgb1/Fn1/Gpx1/Insr/Ntrk2/Cat/Cxcl12/Rac1/Irs2/Egfr/Igfbp5/Grm2/Sema5a/Lemd2/Dlg1/Plxnb1/Rtn4/P2ry12/Cntnap2/Nrxn1/Lingo1/Tpbg/Lrp2/Ilk/Hsp90ab1/Edn1/Thbs1/Dipk2a/Klf4/Pik3c2a/Ror1	32
BP	GO:0061351	neural precursor cell proliferation	32/1157	57/3188	0.00161680004576355	0.0328391102520987	0.0282299305218088	Ptprz1/Numbl/Notch2/Gnai2/Itgb1/Ncan/Ptn/Notch1/Ctnnb1/Arhgef2/Bcan/Vcan/Dagla/Tafa1/Hapln4/Gjc2/Dock7/Sirt2/Acsl6/Daglb/Gpr37l1/Cntnap2/Dbn1/Lrp2/Plxnb2/Ilk/Grn/Flna/Tacc3/Orc3/Pcm1/Racgap1	32
BP	GO:0071495	cellular response to endogenous stimulus	148/1157	338/3188	0.00162692972848832	0.0328391102520987	0.0282299305218088	Safb/Atp2b1/Cacna2d1/Notch2/Npc1/Hap1/Rgs9/Sorl1/Gnai2/Camk2a/Itpr1/Calr/Insr/Ntrk2/Ctsd/Gnao1/Gna11/Gnaq/Gja1/Gria1/Mt3/Vcam1/Sstr2/Chrm4/Grin2a/Fyn/Htt/Slc1a2/Anxa5/Ripk2/Rpl23/Rap1a/Rac1/Gnas/Prkcb/Ext2/Irs2/Nptn/Nrp1/Cacna1a/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Igfbp5/Itgb8/Agap2/Sorbs2/Slc30a10/Grm5/Ddx17/Vwc2l/Ppp1r1b/Arhgef2/Adam9/Glg1/Git1/Lemd2/Rgma/Sort1/Atp1a3/Atp2b4/Ube2o/Cyfip1/Pip4k2b/Dlg1/Prkaa2/Rgs8/Gpc3/Gnal/Rapgef2/Ly6g6e/Cadm4/Wasf1/Sirt2/Lrp1/Pde2a/Spred1/Actr3/Park7/P2ry12/Nrxn1/Chmp5/Prkar1a/Lancl2/Uchl3/Pin1/Dbn1/Gpc1/Ptges3/Htra1/Dmtn/Twf2/Plcb1/Mecp2/Lrp2/Casp6/Fkbp8/Nlk/Ilk/Ugcg/Sp1/Col4a1/Col4a2/Anxa1/Dnmt1/Lmnb1/Ccn1/Edn1/Prkcd/Ccn2/Ahsg/Rbpj/Thbs1/Pkm/Rps3/Srsf3/Shc1/Klf4/Slc9a1/Gata6/Fbn1/Ltbp3/Ager/Fstl1/Mars1/Myof/Rraga/Epb41l5/Flrt2/Lars1/Flna/Ndnf/Tns2/Eprs1/Lonp1/Hnrnpu/Npnt/Slc27a4/Fbxl15/Nono/Hgs/Raf1/Smyd3/Iqgap1/Cav2/Ehmt2	148
BP	GO:0032101	regulation of response to external stimulus	100/1157	218/3188	0.00164934564088314	0.0330808628858144	0.0284377516229552	Agrn/Ptprs/Flot1/Sema4d/Adam10/Cfh/Sod1/Fn1/Gpx1/Calr/Mt3/Grin1/Cd81/Cxcl12/Cnr1/Anxa5/Efnb2/Ripk2/Lpar1/Rac1/Hspd1/Ptn/Prkcg/Plxna3/Nrp1/Sirpa/Notch1/Epha4/Cttn/Adora1/Traf3/Prdx2/Hspa4/Slc6a3/Cd55/Ddx3x/Sema5a/Ccn3/Git1/Rgma/Dagla/Robo2/Plxna4/Tnc/Lrfn5/Tnr/Cadm1/Sirt2/Zdhhc5/Daglb/Hpx/Lrp1/Pde2a/Park7/Rtn4/Rtn4r/P2ry12/Nrxn1/Sema7a/Dbn1/Htra1/Cxcl14/Dmtn/Tpbg/Casp6/H2-K1/Anxa2/Anxa1/Lgals1/Rps6ka3/Edn1/Grn/Prkcd/Ahsg/Mif/Thbs1/Plaur/Ldlr/Nploc4/Lyar/Zc3hav1/Zdhhc18/Samhd1/Klf4/Gata6/Trim25/Fbn1/Fxr1/Pcbp2/Ager/Pum1/Trim56/Flna/Phldb2/Nono/Dnaja3/Vkorc1/Plscr1/Pbk/Tbk1	100
BP	GO:0001654	eye development	36/1157	66/3188	0.00170032665927518	0.033677094895269	0.02895029864608	Notch2/Thy1/Cfh/Ntrk2/Bsg/Lama1/Gja1/Gpm6a/Olfm3/Ptn/Nrp1/Egfr/Notch1/Ctnnb1/Lamb2/Slc6a3/Agtpbp1/Gpd2/Sdk2/Rab3gap1/Dlg1/Slc17a6/Rpl24/Ahi1/Spred1/Uchl3/Nectin1/Casp6/Fkbp8/Sp1/Col4a1/Grn/Pds5b/Klf4/Myh10/Pds5a	36
BP	GO:0055001	muscle cell development	36/1157	66/3188	0.00170032665927518	0.033677094895269	0.02895029864608	Bin1/Cntnap1/Fhl2/Itgb1/Gpx1/Map2k4/Ppp3cb/Actn4/Csrp1/Cxadr/Notch1/Sorbs2/Megf10/Camk2d/Ank2/Cntnap2/Prkar1a/Nebl/Pin1/Plec/Uchl1/Atp2a2/Wdr1/Actn3/Edn1/Lmna/Csrp2/Myh10/Myof/Ctdp1/Pdlim5/Hnrnpu/Flnc/Smyd3/Flii/Cav2	36
BP	GO:0048167	regulation of synaptic plasticity	56/1157	112/3188	0.00173220077867586	0.0340953060100858	0.0293098111488273	Ckap5/Akap5/Ctnnd2/Adcy1/Gfap/Camk2a/Ntrk2/Gria1/Rasgrf1/Camk2b/Grin2a/Grin1/Htt/Cd38/Pmch/Nrgn/Snap25/Rac1/Ptn/Prkcg/Rasgrf2/Cplx2/Nptn/Rgs14/Grin2b/Epha4/Kcnb1/Grm2/Shisa6/Adgrb1/Grm5/Adora1/Dlg4/Crtc1/Rab3gap1/Shank2/Slc24a2/Tnr/Shisa7/Synpo/Gnal/Rapgef2/Slc8a2/Itpka/Rims1/Shisa9/Sorcs2/Dbn1/Map1a/Atp2b2/Mpp2/Mecp2/Fxr1/Ager/Sqstm1/Erc1	56
BP	GO:0060537	muscle tissue development	53/1157	105/3188	0.00174353715115317	0.0341066001975581	0.029319520124655	Rpl3l/Flot1/Cntnap1/Fhl2/Itgb1/Gpx1/Ncam1/Gja1/Map2k4/Ppp3cb/Efnb2/Csrp1/Cxadr/Notch1/Ctnnb1/Hspg2/Igfbp5/Sorbs2/Ddx17/Myl6/Megf10/Lemd2/Camk2d/Dlg1/Sirt2/Cntnap2/Ndufv2/Prkar1a/Nebl/Tsc1/Pin1/Plec/Gpc1/Lrp2/Arid2/Zfand5/Actn3/Edn1/Rxrb/Rbpj/Lmna/Csrp2/Dipk2a/Fzd7/Slc9a1/Gata6/Myh10/Ctdp1/Flnb/Pdlim5/Hnrnpu/Cacybp/Cav2	53
BP	GO:0001944	vasculature development	79/1157	167/3188	0.00176474128010715	0.0343096019426967	0.0294940292729565	Notch2/Adam10/Thy1/Cfh/Itgb1/Fn1/Gpx1/Glul/Ntrk2/Bsg/Lama1/Gja1/Gna13/Cxcl12/Itgav/Ppp3cb/Efnb2/Ephb3/Rhob/Rap1a/Ptn/Prkcb/Nrp1/Notch1/Ctnnb1/Hspg2/Itgb8/Plxnd1/Adgrb1/Sema5a/Ccn3/Thsd7a/Nrxn3/Atp2b4/Robo2/Adgrb3/Gpc3/Rapgef2/Lrp1/Pde2a/Spred1/Rtn4/Nrxn1/Synj2bp/Add1/Mecp2/Lrp2/Rnf213/Arid2/Hk2/Adam15/Zfand5/Sp1/Col4a1/Anxa2/Col4a2/Pgk1/Anxa1/Dnmt1/Ccn1/Edn1/Grn/Ccn2/Aimp1/Rbpj/Thbs1/Ldlr/Pkm/Shc1/Klf4/Gata6/Pik3c2a/Myh10/Naa15/Flna/Ndnf/Rnh1/Hgs/Tnfrsf12a	79
BP	GO:0045597	positive regulation of cell differentiation	103/1157	226/3188	0.00183845082733037	0.0355246992183534	0.0305385798532157	Cd101/Ptprz1/Akap5/Bin1/Numbl/Sema4d/Map3k5/Notch2/Hap1/Lamc1/Gfap/Nefl/Itgb1/Fn1/Map1b/Ntrk2/Lama1/Gja1/Camk2b/Cxcl12/Efnb2/Ncan/Ripk2/Actr2/Rap1a/Ptn/Gnas/Plxna1/Plxna3/Nptn/Nrp1/Rgs14/Egfr/Notch1/Ctnnb1/Epha4/Plxnd1/Grm5/Vwc2l/Islr2/Lama2/Arhgef2/Lamb2/Bcan/Vcan/Dlg4/Sema5a/Tiam2/Mtch2/Cyfip1/Robo2/Map6/Plxna4/Hapln4/Olfm2/Gjc2/Synj1/Rapgef2/Plxnb1/Ahi1/Itpka/Sirt2/Lrp1/Brinp1/Actr3/Rtn4/Rpl4/Uchl3/Tesc/Pin1/Sema7a/Dbn1/Macf1/Add1/Plxnc1/Gpc1/Atp11c/Twf2/Plcb1/Mecp2/Lrp2/Plxnb2/Arid2/Ilk/F11r/Actn3/Anxa1/Ccn1/Edn1/Ccn2/Lmna/Ect2/Pdlim7/Myrf/Ltbp3/Ager/Fndc3b/Eif4g1/Hnrnpu/Npnt/Srrt/Tnfrsf12a/Clic1	103
BP	GO:0055007	cardiac muscle cell differentiation	23/1157	38/3188	0.00191888960495627	0.0368543100491298	0.0316815712767261	Fhl2/Itgb1/Map2k4/Efnb2/Cxadr/Sorbs2/Camk2d/Nebl/Tsc1/Pin1/Plec/Edn1/Rxrb/Rbpj/Lmna/Fzd7/Slc9a1/Gata6/Myh10/Ctdp1/Pdlim5/Hnrnpu/Cacybp	23
BP	GO:0009605	response to external stimulus	206/1157	488/3188	0.00196518354735859	0.0375160642263817	0.032250444011186	Scn1a/Agrn/Ptprs/Nrxn2/Akap1/Flot1/Sema4d/Map3k5/Notch2/Adam10/Pip5k1c/Sorl1/Mt2/Ldha/Cfh/Alb/Sod1/Fn1/Gpx1/Camk2a/Calr/Glul/Insr/Gapdh/Hk1/Ppia/Bsg/Gja1/Mt3/Vcam1/Grin2a/Grin1/Cd81/Gpm6a/Fyn/Cxcl12/Abca1/Htt/Slc1a2/Itgav/Grm8/Cnr1/Anxa5/Efnb2/Ripk2/Romo1/Actr2/Lpar1/Rac1/Hspd1/Ptn/Prkcg/Tuba1a/Plxna3/Nrp1/Cacna1a/Cxadr/Sirpa/Grin2b/Notch1/Ctnnb1/Epha4/Kcnb1/Itgb8/Adgrb1/Ddx17/Cttn/Adora1/Slc30a1/Traf3/Arhgef2/Adam9/Prdx2/Hspa4/Slc6a3/Cntn2/Cd55/Il1rap/Ddx3x/Sema5a/Trim28/Ccn3/Cr1l/Crtc1/Git1/Prex1/Dgkb/Rgma/Dagla/Robo2/Phf24/Plxna4/Tnc/Serinc5/Prkaa2/Lrfn5/Tnr/Map2k7/Gpc3/Cadm1/Sgip1/Sirt2/Zdhhc5/Daglb/Hpx/Lrp1/Pde2a/Actr3/Park7/Rtn4/Rtn4r/P2ry12/Cntnap2/Nrxn1/Chmp5/Ociad2/Slc38a3/Tsc1/Plscr3/Sema7a/Plec/Dbn1/Vapb/Serinc3/Fbxl17/Atp2b2/Htra1/Cxcl14/Dmtn/Tpbg/P2rx7/Mecp2/Lrp2/Cad/Gcn1/Rnf213/Casp6/Slk/F11r/Adam15/H2-K1/Anxa2/Anxa1/Rel/Lgals1/Ccn1/Rps6ka3/Rpl13a/Edn1/Plaa/Pdia3/Grn/Prkcd/Ahsg/Rbpj/Ifnar1/Mif/Thbs1/Plaur/Ldlr/Nploc4/Rps15a/Rpl30/Shc1/Relb/Lyar/Pde12/Zc3hav1/Zdhhc18/Samhd1/Stxbp3/Klf4/Slc9a1/Gata6/Pik3c2a/Traf4/Trim25/Fbn1/Fxr1/Pcbp2/Ager/Adh7/Eif4g1/Pum1/Trim56/Flnb/Rraga/Lars1/Flna/Eprs1/Phldb2/Npnt/Slc27a4/Ddx1/Nono/Dnaja3/Raf1/Vkorc1/Shmt2/Ddx21/Plscr1/Pbk/Myo9b/Nfkb2/Tbk1/Ehmt2	206
BP	GO:0050769	positive regulation of neurogenesis	60/1157	122/3188	0.00200295311560553	0.0377070964104788	0.0324146636031021	Ptprz1/Akap5/Bin1/Numbl/Sema4d/Notch2/Hap1/Gfap/Nefl/Itgb1/Fn1/Map1b/Ntrk2/Camk2b/Cxcl12/Ncan/Actr2/Ptn/Plxna1/Plxna3/Nptn/Nrp1/Rgs14/Egfr/Notch1/Ctnnb1/Epha4/Plxnd1/Grm5/Islr2/Bcan/Vcan/Dlg4/Sema5a/Tiam2/Cyfip1/Robo2/Map6/Plxna4/Hapln4/Gjc2/Synj1/Plxnb1/Itpka/Lrp1/Actr3/Rtn4/Rpl4/Sema7a/Dbn1/Macf1/Plxnc1/Twf2/Mecp2/Lrp2/Plxnb2/Ilk/Myrf/Srrt/Tnfrsf12a	60
BP	GO:0032943	mononuclear cell proliferation	34/1157	62/3188	0.00201088649207034	0.0377070964104788	0.0324146636031021	Gja1/Vcam1/Cd81/Fyn/Cxcl12/Pura/Efnb1/Cd38/Ripk2/Hspd1/Irs2/Ctnnb1/Prdx2/Cd55/Slc39a10/Dlg1/Prkar1a/P2rx7/Cd151/H2-K1/Anxa1/Impdh2/Prkcd/Mif/Igfbp2/Rps6/Rps3/Ctps1/Atad5/Ager/Cdkn2a/Sh3rf1/Dnaja3/Tbk1	34
BP	GO:0043010	camera-type eye development	34/1157	62/3188	0.00201088649207034	0.0377070964104788	0.0324146636031021	Notch2/Thy1/Cfh/Ntrk2/Bsg/Lama1/Gja1/Gpm6a/Ptn/Nrp1/Egfr/Notch1/Ctnnb1/Lamb2/Slc6a3/Agtpbp1/Gpd2/Sdk2/Rab3gap1/Dlg1/Slc17a6/Rpl24/Ahi1/Spred1/Uchl3/Nectin1/Fkbp8/Sp1/Col4a1/Grn/Pds5b/Klf4/Myh10/Pds5a	34
BP	GO:0007599	hemostasis	21/1157	34/3188	0.00210744704105702	0.0392852921947629	0.0337713494876505	Pip5k1c/Cfh/Ppia/Gnaq/Gna13/Anxa5/Rap2b/Gnas/Prdx2/Tspan9/P2ry12/Dmtn/F11r/Anxa2/Pdia3/Prkcd/Thbs1/Plaur/Stxbp3/Flna/Vkorc1	21
BP	GO:0046651	lymphocyte proliferation	33/1157	60/3188	0.00218533697390843	0.0403533643721078	0.0346895108850592	Gja1/Vcam1/Cd81/Fyn/Cxcl12/Pura/Efnb1/Cd38/Ripk2/Hspd1/Irs2/Ctnnb1/Prdx2/Cd55/Slc39a10/Dlg1/Prkar1a/P2rx7/Cd151/H2-K1/Anxa1/Impdh2/Prkcd/Mif/Igfbp2/Rps6/Rps3/Ctps1/Atad5/Ager/Cdkn2a/Sh3rf1/Dnaja3	33
BP	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	28/1157	49/3188	0.00219021100410304	0.0403533643721078	0.0346895108850592	Sema4d/Itgb1/Fn1/Gpx1/Insr/Ntrk2/Cat/Cxcl12/Rac1/Irs2/Egfr/Igfbp5/Grm2/Sema5a/Lemd2/Dlg1/Plxnb1/Rtn4/P2ry12/Nrxn1/Tpbg/Lrp2/Ilk/Hsp90ab1/Thbs1/Dipk2a/Klf4/Ror1	28
BP	GO:0030168	platelet activation	14/1157	20/3188	0.00220589654965377	0.0404074344846982	0.0347359919105808	Pip5k1c/Cfh/Ppia/Gnaq/Gna13/Rap2b/Gnas/Tspan9/P2ry12/F11r/Pdia3/Prkcd/Stxbp3/Flna	14
BP	GO:1901699	cellular response to nitrogen compound	90/1157	195/3188	0.00223282693268465	0.0406656813199865	0.0349579921463271	Atp2b1/Cacna2d1/Flot1/Map3k5/Rgs9/Sorl1/Gnai2/Camk2a/Itpr1/Insr/Ntrk2/Ctsd/Gnao1/Gna11/Gnaq/Gja1/Gria1/Vcam1/Chrm4/Grin2a/Fyn/Htt/Slc1a2/Anxa5/Ripk2/Rpl23/Rap1a/Rac1/Gnas/Prkcb/Irs2/Cacna1a/Egfr/Ctnnb1/Epha4/Aplp1/Igfbp5/Kcnc2/Agap2/Sorbs2/Slc30a10/Grm5/Ppp1r1b/Arhgef2/Atp1a3/Atp2b4/Cyfip1/Pip4k2b/Rgs8/Gnal/Rapgef2/Ly6g6e/Sirt2/Lrp1/Pde2a/P2ry12/Chmp5/Prkar1a/Uchl3/Dmtn/Plcb1/P2rx7/Mecp2/Casp6/Sp1/Col4a1/Dnmt1/Lmnb1/Edn1/Prkcd/Ahsg/Thbs1/Pkm/Srsf3/Shc1/Pde12/Zc3hav1/Slc9a1/Ager/Rraga/Lars1/Flna/Tns2/Eprs1/Lonp1/Slc27a4/Nono/Raf1/Cav2/Ehmt2	90
BP	GO:0055017	cardiac muscle tissue growth	19/1157	30/3188	0.00226060057179355	0.0407036546137145	0.034990635644747	Ncam1/Gja1/Map2k4/Cxadr/Notch1/Ctnnb1/Sorbs2/Camk2d/Prkar1a/Pin1/Arid2/Edn1/Rxrb/Rbpj/Dipk2a/Gata6/Myh10/Ctdp1/Pdlim5	19
BP	GO:0060419	heart growth	19/1157	30/3188	0.00226060057179355	0.0407036546137145	0.034990635644747	Ncam1/Gja1/Map2k4/Cxadr/Notch1/Ctnnb1/Sorbs2/Camk2d/Prkar1a/Pin1/Arid2/Edn1/Rxrb/Rbpj/Dipk2a/Gata6/Myh10/Ctdp1/Pdlim5	19
BP	GO:0032963	collagen metabolic process	15/1157	22/3188	0.0022976603470858	0.0407249277686235	0.0350089229759338	Ctsl/Itgb1/Ctsb/Fn1/Cst3/Rap1a/Prdx5/Notch1/Mmp17/P2rx7/Adam15/Prkcd/Ccn2/Ager/Tns2	15
BP	GO:0001775	cell activation	94/1157	205/3188	0.00230098181474922	0.0407249277686235	0.0350089229759338	Ildr2/Efnb3/Notch2/Adam10/Pip5k1c/Thy1/Ctsl/Cfh/Fn1/Ppia/Gnaq/Gja1/Gna13/Camk2b/Vcam1/Cd81/Fyn/Cxcl12/Pura/Itgav/Cnr1/Ppp3cb/Efnb1/Efnb2/Cd38/Ripk2/Rap2b/Hspd1/Gnas/Prkcb/Irs2/Cplx2/Cxadr/Sirpa/Egfr/Ctnnb1/Itgb8/Adam9/Prdx2/Hspa4/Cd55/Hsph1/Git1/Prex1/Megf10/Slc39a10/Dlg1/Tspan9/Lrfn5/Cd99/Lrp1/P2ry12/Prkar1a/Tsc1/Atp11c/Plcb1/P2rx7/Arid2/Snap23/Cd151/F11r/H2-K1/Anxa1/Lgals1/Rps6ka1/Impdh2/Pdia3/Grn/Prkcd/Ccn2/Rbpj/Ifnar1/Mif/Thbs1/Ldlr/Igfbp2/Rps6/Rps3/Ctps1/Relb/Atad5/Stxbp3/Fzd7/Ager/Cdkn2a/Sh3rf1/Rif1/Rnf168/Ncaph2/Flna/Nsd2/Dnaja3/Plscr1/Nfkb2	94
BP	GO:0010761	fibroblast migration	18/1157	28/3188	0.00231318617808527	0.0407249277686235	0.0350089229759338	Tmem201/Itgb1/Gna12/Gna13/Rac1/Ccn3/Actr3/Plec/Coro1c/Dmtn/Ilk/Zfand5/Thbs1/Ager/Fndc3b/Rcc2/Cd248/Iqgap1	18
BP	GO:0030510	regulation of BMP signaling pathway	18/1157	28/3188	0.00231318617808527	0.0407249277686235	0.0350089229759338	Notch2/Sorl1/Notch1/Vwc2l/Lemd2/Rgma/Ube2o/Gpc3/Htra1/Lrp2/Fkbp8/Ilk/Ccn1/Rbpj/Gata6/Fbn1/Fstl1/Fbxl15	18
BP	GO:0046530	photoreceptor cell differentiation	9/1157	11/3188	0.00268916344629827	0.0465680817558427	0.0400319528272644	Thy1/Cfh/Ntrk2/Olfm3/Ptn/Notch1/Agtpbp1/Sdk2/Ahi1	9
BP	GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	9/1157	11/3188	0.00268916344629827	0.0465680817558427	0.0400319528272644	Plxna1/Plxna3/Nrp1/Plxnd1/Plxna4/Plxnb1/Plxnc1/Plxnb2/Edn1	9
BP	GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	9/1157	11/3188	0.00268916344629827	0.0465680817558427	0.0400319528272644	Plxna1/Plxna3/Nrp1/Plxnd1/Plxna4/Plxnb1/Plxnc1/Plxnb2/Edn1	9
